"153",0,"A Boy Name Flora A",70,"2017-09-01",2017,"TV-MA","1 Season","International TV Shows","A 28-year-old layabout begins to re-examine his life when his dysfunctional family assembles to pay respects to a dying grandmother who won’t pass on."
"154",1,"A Bridge Too Far",76,"2020-07-01",1977,"PG","176 min","Action & Adventure","This wartime drama details a pivotal day in 1944 when an Allied task force tried to win World War II by seizing control of key bridges in Holland."
"155",1,"A California Christmas",76,"2020-12-14",2020,"PG-13","107 min","Comedies","With his carefree lifestyle on the line, a wealthy charmer poses as a ranch hand to get a hardworking farmer to sell her family’s land before Christmas."
"156",1,"A Champion Heart",76,"2020-04-14",2018,"G","90 min","Children & Family Movies","When a grieving teen must work off her debt to a ranch, she cares for a wounded horse that teaches her more about healing than she expected."
"157",1,"A Chaster Marriage",72,"2020-10-02",2016,"TV-14","94 min","Comedies","Forced to wed his childhood friend, a man obsessed with football attempts to get rid of his wife in order to keep the woman he truly loves."
"158",1,"A Choo",70,"2020-10-14",2020,"TV-14","101 min","Action & Adventure","Determined to win the heart of his childhood crush from orphanage, EJ becomes a boxer with superpowers and soon confronts a formidable villain."
"159",1,"A Christmas Catch",10,"2020-11-04",2018,"TV-G","87 min","Dramas","A cop working undercover to trail a possible diamond thief gets caught in a tricky spot when she finds new clues — and new feelings — for the suspect."
"160",1,"A Christmas Prince",76,"2017-11-17",2017,"TV-PG","92 min","Children & Family Movies","Christmas comes early for an aspiring young journalist when she's sent abroad to get the scoop on a dashing prince who's poised to be king."
"161",1,"A Christmas Prince: The Royal Baby",76,"2019-12-05",2019,"TV-PG","85 min","Children & Family Movies","Christmas brings the ultimate gift to Aldovia: a royal baby. But first, Queen Amber must save her family and kingdom by unwrapping a monarchy mystery."
"162",1,"A Christmas Prince: The Royal Wedding",76,"2018-11-30",2018,"TV-PG","93 min","Children & Family Movies","A year after helping Richard secure the crown, Amber returns to Aldovia to plan their wedding. But her simple tastes clash with royal protocol."
"163",1,"A Christmas Special: Miraculous: Tales of Ladybug & Cat Noir",20,"2016-12-20",2016,"TV-Y7","22 min","Movies","Parisian teen Marinette transforms herself into superhero Ladybug to find her lonely secret crush Adrien when he runs away from home at Christmas."
"164",1,"A Cinderella Story",76,"2020-01-01",2004,"PG","95 min","Children & Family Movies","Teen Sam meets the boy of her dreams at a dance before returning to toil in her stepmother's diner. Can her lost cell phone bring them together?"
"165",1,"A Cinderella Story: Christmas Wish",76,"2019-12-01",2019,"PG","86 min","Children & Family Movies","Despite her vain stepmother and mean stepsisters, an aspiring singer works as an elf at a Christmas tree lot and finds her own holiday miracle."
"166",1,"A Clockwork Orange",75,"2020-11-01",1971,"R","137 min","Classic Movies","In this dark satire from director Stanley Kubrick, a young, vicious sociopath in a dystopian England undergoes an experimental rehabilitation therapy."
"167",1,"A Dangerous Woman",76,"2018-04-01",1993,"R","101 min","Dramas","At the center of this engrossing melodrama is a Golden Globe-nominated turn by Debra Winger, who plays a sheltered, slow-witted woman living with her widowed Aunt Frances while working at a dry cleaners."
"168",1,"A Fairly Odd Summer",76,"2019-11-02",2014,"TV-Y7","68 min","Children & Family Movies","In this live-action adventure, the gang heads to Hawaii, where Timmy learns the source of all fairy magic is in dangerous hands."
"169",1,"A Fall from Grace",76,"2020-01-17",2020,"TV-MA","121 min","Dramas","When gentle, law-abiding Grace confesses to killing her new husband, her skeptical young lawyer sets out to uncover the truth. A film by Tyler Perry."
"170",1,"A Family Affair",45,"2016-10-16",2015,"TV-PG","111 min","Documentaries","The filmmaker hunts for the missing puzzle pieces of his family history during a visit with a complex and controversial figure: his grandmother."
"171",1,"A Family Man",10,"2019-12-15",2016,"R","110 min","Dramas","A ruthless corporate headhunter battles his rival for a promotion while dealing with a family crisis that threatens to derail his career."
"172",1,"A Family Reunion Christmas",76,"2019-12-09",2019,"TV-PG","29 min","Movies","M'Dear and her sisters struggle to keep their singing act together before a church Christmas pageant while Grandpa teaches the kids a valuable lesson."
"173",1,"A Flying Jatt",29,"2017-11-15",2016,"TV-14","142 min","Action & Adventure","A timid man gets unexpected superpowers while trying to save his family's land and a sacred tree from a ruthless tycoon."
"174",1,"A Fortunate Man",17,"2019-04-20",2018,"TV-MA","168 min","Dramas","A gifted engineer flees his austere roots to pursue wealth and success among Copenhagen's elite, but the pride propelling him threatens to be his ruin."
"175",1,"A Futile and Stupid Gesture",76,"2018-01-26",2018,"TV-MA","102 min","Comedies","In a brief life full of triumph and failure, ""National Lampoon"" co-founder Doug Kenney built a comedy empire, molding pop culture in the 1970s."
"176",1,"A Ghost Story",76,"2020-01-07",2017,"R","92 min","Dramas","Following a fatal car crash, a man's spirit remains stuck in the home he shared with his wife as doors into the past and future begin to open."
"177",1,"A Glimpse Inside the Mind of Charles Swan III",76,"2018-07-15",2012,"R","86 min","Comedies","When his girlfriend walks out and leaves him a wreck, a graphic designer – who seemed to have it all – sets out to discover where he went wrong."
"178",1,"A Go! Go! Cory Carson Christmas",76,"2020-11-27",2020,"TV-Y","22 min","Children & Family Movies","When a familiar-looking stranger crashes in without a memory, Cory helps him remember the magic of Christmas to save the holiday for everyone."
"179",1,"A Go! Go! Cory Carson Halloween","","2020-10-02",2020,"TV-Y","22 min","Children & Family Movies","Cory, Chrissy and Freddie are on the hunt for king-sized candy bars this Halloween! But are all the treats worth the trek to the spooky side of town?"
"180",1,"A Go! Go! Cory Carson Summer Camp","","2020-08-04",2020,"TV-Y","21 min","Children & Family Movies","Cory's spending the summer at Camp Friendship with his best friend, Freddie. But jealousy flares when Freddie brings his cousin Rosie along for the ride."
"181",0,"A Good Wife",70,"2017-01-01",2013,"TV-14","1 Season","International TV Shows","As her seemingly idyllic life begins to crumble, a lonely woman in a restrictive marriage starts an affair with a gentle bookstore owner."
"182",1,"A Grand Night In: The Story of Aardman",75,"2016-11-01",2015,"TV-PG","59 min","Documentaries","Aardman Animations icons Wallace & Gromit, Morph and more join fans and collaborators for a retrospective celebrating the studio's 40th anniversary."
"183",1,"A Gray State",76,"2017-12-25",2017,"TV-MA","93 min","Documentaries","This documentary dissects the case of a filmmaker whose death, along with the deaths of his wife and daughter, sparked alt-right conspiracy theories."
"184",1,"A Haunted House",76,"2020-02-21",2013,"R","86 min","Comedies","This spoof on scary movies follows a young couple settling into a new home, where an evil spirit — and horrifyingly hilarious antics — await."
"185",1,"A Haunting at Silver Falls: The Return",76,"2019-09-17",2019,"TV-14","80 min","Horror Movies","When the ghost of her serial killer aunt seemingly resurfaces, Jordan must return to Silver Falls in hopes of finally putting an end to the torment."
"186",1,"A Heavy Heart",22,"2017-02-15",2015,"TV-MA","109 min","Dramas","Long past his heyday, a still-virile boxer tries to reconnect with his daughter as he confronts the onset of a terminal, degenerative neural disorder."
"187",1,"A Holiday Engagement",76,"2019-11-04",2011,"TV-G","92 min","Children & Family Movies","Hilary's plan to hire a good-looking guy to act as her boyfriend backfires when she brings him home for the holidays to try and fool her family."
"188",1,"A Home with A View",26,"2019-04-30",2019,"TV-MA","92 min","Comedies","When a neighbor blocks their view of the city with a commercial billboard, a Hong Kong family resorts to drastic, imaginative measures to take it down."
"189",0,"A House of Blocks",70,"2017-09-01",2017,"TV-PG","1 Season","International TV Shows","Yijuan and her mentally ill sister Kaiqi struggle to be happy in the face of misfortune, criminal intrigue, marital strife, an exorcism and a ghost."
"190",1,"A Kid from Coney Island",76,"2020-07-06",2019,"TV-MA","89 min","Documentaries","From gifted athlete to professional NBA hooper, Coney Island's Stephon Marbury navigates the pressures, pitfalls and peaks of his basketball journey."
"191",1,"A Kind of Murder",76,"2017-05-01",2016,"R","96 min","Thrillers","Obsessed with an unsolved murder case, a crime novelist stuck in an unhappy marriage fantasizes about killing his wife, who soon turns up dead."
"192",0,"A Korean Odyssey",65,"2019-03-05",2017,"TV-MA","1 Season","International TV Shows","A self-serving mythical creature's bid for invincibility backfires when he finds himself at the mercy of a woman who can see otherworldly beings."
"193",1,"A Land Imagined",20,"2019-04-13",2019,"TV-MA","95 min","Dramas","A cop in Singapore investigates the disappearance of a Chinese migrant construction worker who spent sleepless nights playing a mysterious video game."
"194",1,"A Leaf of Faith",76,"2018-08-27",2018,"TV-MA","87 min","Documentaries","This documentary takes a deep dive into the benefits, dangers and lingering questions around Kratom leaf as an alternative to opioid painkillers."
"195",1,"A Life of Speed: The Juan Manuel Fangio Story",1,"2020-03-20",2020,"TV-14","93 min","Documentaries","Juan Manuel Fangio was the Formula One king, winning five world championships in the early 1950s — before protective gear or safety features were used."
"196",0,"A Lion in the House",76,"2020-11-10",2006,"TV-14","1 Season","TV Shows","Five kids and their resilient families navigate the treatments and traumas of pediatric cancer in this documentary filmed over the course of six years."
"197",1,"A Little Chaos",75,"2019-04-17",2014,"R","113 min","Dramas","A willful young woman is hired to design a garden at Versailles for Louis XIV. Soon, she's ensnared in political and romantic complications."
"198",0,"A Little Help with Carol Burnett",76,"2018-05-04",2018,"TV-G","1 Season","Stand-Up Comedy & Talk Shows","Comedy icon Carol Burnett returns to TV with a panel of clever kids, who help adults and celebrity guests solve their problems with brutal honesty."
"199",0,"A Little Thing Called First Love",12,"2019-10-26",2019,"TV-G","1 Season","International TV Shows","A shy college student with a knack for drawing develops a crush on a musically gifted classmate and embarks on a journey of self-discovery."
